"Number","Start Time","End Time","Duration","Symbol Duration","Text"
"1724","01:37:35,200","01:37:37,200","2.0","0.03571428571428571","And if the bad option is what will happen to the people?"
"1725","01:37:37,200","01:37:38,555","1.355","0.12318181818181818","As you say."
"1726","01:37:38,580","01:37:42,968","4.388","0.09336170212765957","If we have to forget about the borders of 1991."
"1727","01:37:42,993","01:37:44,541","1.548","0.14072727272727273","Why forget?"
"1728","01:37:44,811","01:37:45,811","1.0","0.09090909090909091","Why forget?"
"1729","01:37:45,836","01:37:47,175","1.339","0.06086363636363636","Well, the Baltics too."
"1730","01:37:47,200","01:37:51,352","4.152","0.08141176470588235","Listen, we have a wonderful example called Finland."
"1731","01:37:52,200","01:37:54,987","2.787","0.05574","In the 1940s, it had completely different borders."
"1732","01:37:55,376","01:37:59,200","3.824","0.048405063291139236","Russia, or rather the Soviet Union, took the territories and still lives there."
"1733","01:37:59,551","01:38:01,200","1.649","0.06596","But they kept themselves."
"1734","01:38:01,200","01:38:07,200","6.0","0.08108108108108109","They kept Finland, the Finnish language, Finnish culture, Finnish economy."
"1735","01:38:07,200","01:38:09,004","1.804","0.0859047619047619","They kept themselves."
"1736","01:38:10,200","01:38:15,200","5.0","0.15151515151515152","Ukraine, I said it in March 2022."
"1737","01:38:16,250","01:38:24,200","7.95","0.15","If there are three regions left, then Putin has lost."
"1738","01:38:25,052","01:38:29,973","4.921","0.06475","Because his goal is not to have any region, but for everything to be Russia."
"1739","01:38:30,200","01:38:31,200","1.0","0.09090909090909091","That's all."
"1740","01:38:31,513","01:38:34,632","3.119","0.11996153846153847","But if you ... How to say?"
"1741","01:38:35,200","01:38:36,625","1.425","0.07916666666666666","Do you understand?"
"1742","01:38:37,200","01:38:44,200","7.0","0.15217391304347827","Now the artificial intelligence was sent to..."
"1743","01:38:44,200","01:38:47,200","3.0","0.06976744186046512","How to solve these crises, crisis problems."
"1744","01:38:47,200","01:38:50,200","3.0","0.047619047619047616","And the whole artificial intelligence says, let's throw a bomb."
"1745","01:38:50,200","01:38:54,200","4.0","0.07272727272727272","We have it, but if we have a bomb, why don't we use it?"
"1746","01:38:54,200","01:38:55,729","1.529","0.10193333333333333","Let's throw it."
"1747","01:38:57,195","01:39:04,200","7.005","0.13471153846153847","The military always operates on the worst scenarios."
"1748","01:39:04,200","01:39:06,270","2.07","0.13799999999999998","Just the worst."
"1749","01:39:07,763","01:39:12,556","4.793","0.08123728813559322","And I also operate on the best, the worst, and the average."
"1750","01:39:12,730","01:39:14,266","1.536","0.042666666666666665","I have my friends there, foreigners."
"1751","01:39:14,291","01:39:17,992","3.701","0.08411363636363636","They say, well, listen, it can't be forever."
"1752","01:39:18,017","01:39:24,934","6.917","0.13301923076923078","I say that is, here is a Canadian, a Brit, a German."
"1753","01:39:26,318","01:39:27,908","1.59","0.0795","The war is going on."
"1754","01:39:27,933","01:39:30,862","2.929","0.07510256410256409","They supply arms in one way or another."
"1755","01:39:30,887","01:39:33,887","3.0","0.08333333333333333","Ammunition, money there, everything."
"1756","01:39:34,413","01:39:38,227","3.814","0.07783673469387756","The war is going on for a year, two, three, five."
"1757","01:39:38,486","01:39:40,486","2.0","0.05714285714285714","How long does it take for it to go?"
"1758","01:39:42,041","01:39:45,041","3.0","0.046153846153846156","Without the victory of Ukraine and without the victory of Russia."
"1759","01:39:45,751","01:39:47,753","2.002","0.143","And? How many?"
"1760","01:39:48,200","01:39:56,200","8.0","0.11764705882352941","And sooner or later, a German, an Austrian, a Canadian, an American."
"1761","01:39:56,200","01:39:59,200","3.0","0.057692307692307696","They`ll sit - let's end it. Under any circumstances."
"1762","01:39:59,846","01:40:02,799","2.953","0.07571794871794871","With Crimea, without Crimea, so and so."
"1763","01:40:04,047","01:40:06,877","2.83","0.11320000000000001","Are we excluding it 100%?"
"1764","01:40:07,200","01:40:09,200","2.0","0.1111111111111111","I wouldn't say so."
"1765","01:40:10,219","01:40:13,473","3.254","0.05084375","That's why I think we have all the options on the table for now."
"1766","01:40:14,322","01:40:18,200","3.878","0.07914285714285714","Of course, Ukrainians want to have a good option."
"1767","01:40:18,200","01:40:20,200","2.0","0.06451612903225806","What can you say to the people?"
"1768","01:40:20,200","01:40:22,200","2.0","0.0625","We need to talk for a long time."
"1769","01:40:22,200","01:40:27,200","5.0","0.08928571428571429","Especially those who... This is a matter of fine matter."
"1770","01:40:27,200","01:40:35,200","8.0","0.19047619047619047","Because we can talk like some politicians."
"1771","01:40:35,806","01:40:39,200","3.394","0.14141666666666666","And we can talk shorter."
"1772","01:40:39,200","01:40:43,200","4.0","0.1111111111111111","The question is always the language."
"1773","01:40:43,200","01:40:45,200","2.0","0.0392156862745098","If we have a question, who will talk to the people?"
"1774","01:40:45,200","01:40:47,200","2.0","0.08695652173913043","It's like mobilization."
"1775","01:40:47,200","01:40:49,200","2.0","0.06896551724137931","We have an elected president."
"1776","01:40:49,200","01:40:50,331","1.131","0.05385714285714286","We have a government."
"1777","01:40:50,356","01:40:55,175","4.819","0.05806024096385542","And they have to gradually and gradually say that there is such and such an option."
"1778","01:40:55,200","01:41:00,200","5.0","0.08620689655172414","Now Zelensky's position, as I understand it, I don't know."
"1779","01:41:00,200","01:41:01,371","1.171","0.05091304347826087","I didn't hold a candle."
"1780","01:41:01,786","01:41:04,786","3.0","0.09375","We need optimism and patriotism."
"1781","01:41:04,811","01:41:06,811","2.0","0.05555555555555555","And I'm not saying it's bad or good."
"1782","01:41:06,836","01:41:07,836","1.0","0.045454545454545456","I don't comment on it."
"1783","01:41:07,861","01:41:09,561","1.7","0.06296296296296296","Because he's the president."
"1784","01:41:09,586","01:41:10,966","1.38","0.06272727272727273","I'm not the president."
"1785","01:41:12,175","01:41:14,175","2.0","0.09090909090909091","That's what he thinks."
"1786","01:41:14,200","01:41:17,200","3.0","0.08333333333333333","Okay, maybe he has more information."
"1787","01:41:17,200","01:41:17,799","0.599","0.19966666666666666","No."
"1788","01:41:17,824","01:41:19,824","2.0","0.044444444444444446","He definitely has more information than I do."
"1789","01:41:20,200","01:41:23,200","3.0","0.125","Let him see it that way."
"1790","01:41:23,200","01:41:30,200","7.0","0.10144927536231885","Now the question is, if Trump wins,  will anything change or nothing?"
"1791","01:41:30,972","01:41:35,155","4.183","0.11305405405405405","If they give these 60 billion or not,"
"1792","01:41:36,200","01:41:40,837","4.637","0.09092156862745097","will we withstand the pressure on the front or not?"
"1793","01:41:41,200","01:41:47,200","6.0","0.08695652173913043","Can we mobilize, well, okay, not 500,000, but 400,000, okay, 300,000?"
"1794","01:41:47,200","01:41:48,163","0.963","0.06878571428571428","Or can we not?"
"1795","01:41:50,060","01:41:51,200","1.14","0.049565217391304345","That's just a question."
"1796","01:41:51,200","01:41:53,200","2.0","0.038461538461538464","Do you think that the conversation with the country,"
"1797","01:41:53,200","01:41:57,200","4.0","0.05405405405405406","if the government comes out and says that we do not withstand the pressure"
"1798","01:41:57,200","01:42:03,640","6.44","0.08151898734177215","and we will stop in deep defense, will it end with the consolidation of society"
"1799","01:42:03,665","01:42:10,175","6.51","0.07939024390243903","and the preservation of that part of Ukraine that was liberated from the Russians?"
"1800","01:42:10,200","01:42:14,200","4.0","0.08888888888888889","Difficult. The conversation will not be easy."
"1801","01:42:14,539","01:42:17,200","2.661","0.054306122448979595","Will the country survive after this conversation?"
"1802","01:42:17,200","01:42:22,200","5.0","0.09090909090909091","Listen, our problem, the problem of Ukrainians is that,"
"1803","01:42:22,200","01:42:29,200","7.0","0.07865168539325842","and, by the way, journalists, and you, and me, it is that we, looking at social networks,"
"1804","01:42:30,313","01:42:39,200","8.887","0.10333720930232558","see there are 3-5, a maximum of 7 percent, but so active, who are constantly shouting,"
"1805","01:42:39,200","01:42:42,980","3.78","0.05641791044776119","everything is gone, they take off their clothes, the client leaves."
"1806","01:42:44,200","01:42:47,200","3.0","0.07894736842105263","Do you think it's 3-5 percent of them?"
"1807","01:42:47,200","01:42:49,200","2.0","0.043478260869565216","I don't think so, I'm talking to sociologists."
"1808","01:42:49,200","01:42:51,200","2.0","0.05128205128205128","I'm talking to sociologists on purpose."
"1809","01:42:51,200","01:42:53,964","2.764","0.06142222222222222","People are much wiser, they just keep silent."
"1810","01:42:53,989","01:42:56,989","3.0","0.05172413793103448","Those who are wiser, who are 80 percent, they keep silent."
"1811","01:42:57,200","01:43:01,464","4.264","0.05762162162162163","And those who speak from morning to night, that everyone around is guilty,"
"1812","01:43:02,551","01:43:05,551","3.0","0.07894736842105263","there are 3-5, a maximum of 7 of them."
"1813","01:43:05,576","01:43:10,200","4.624","0.06422222222222222","But there are so many of them, they are so bright, they shout so loudly."
"1814","01:43:10,200","01:43:13,200","3.0","0.05357142857142857","Natalka, it's all right, Ukrainians are not such idiots."
"1815","01:43:13,200","01:43:15,426","2.226","0.04122222222222222","Although there are, they happen, there are, there are."
"1816","01:43:16,672","01:43:20,200","3.528","0.046421052631578946","That is, you don't have such a feeling of a deep split in Ukrainian society?"
"1817","01:43:20,200","01:43:23,200","3.0","0.06382978723404255","There is nothing close, there is nothing close."
"1818","01:43:23,886","01:43:28,200","4.314","0.07311864406779661","And in Lviv, where you live, there is no such thing either?"
"1819","01:43:29,014","01:43:31,200","2.186","0.04752173913043478","Listen, there are different people everywhere."
"1820","01:43:31,200","01:43:37,396","6.196","0.14081818181818181","That is, here I am, we began to donate less."
"1821","01:43:37,421","01:43:39,200","1.779","0.07116","I'm talking to the banks."
"1822","01:43:39,943","01:43:42,200","2.257","0.04906521739130435","Well, Gorokhovsky came out and said more, yes."
"1823","01:43:42,200","01:43:46,200","4.0","0.06349206349206349","In one and a half times, the 2023 year gave more than the 2022."
"1824","01:43:47,205","01:43:49,200","1.995","0.0665","What kind of nonsense is this?"
"1825","01:43:49,200","01:43:52,200","3.0","0.04054054054054054","Someone, to someone, one woman, the woman said, as they say about the BBC."
"1826","01:43:53,190","01:43:58,562","5.372","0.068","Here I read, everyone stopped speaking the Ukrainian language, back to Russian."
"1827","01:43:58,587","01:44:00,873","2.286","0.060157894736842105","We didn`t all speak totally Ukrainian,"
"1828","01:44:00,898","01:44:03,898","3.0","0.05357142857142857","in the 2022 year we suddenly had such a magical tummler."
"1829","01:44:04,672","01:44:06,918","2.246","0.08638461538461538","And 100% speaks Ukrainian."
"1830","01:44:06,943","01:44:09,943","3.0","0.06818181818181818","No, they will speak Russian for a long time."
"1831","01:44:10,652","01:44:13,200","2.548","0.06533333333333334","There are places where they will speak."
"1832","01:44:13,200","01:44:15,200","2.0","0.06896551724137931","And you will not go anywhere."
"1833","01:44:15,200","01:44:17,200","2.0","0.06060606060606061","You will not do anything with it."
"1834","01:44:17,200","01:44:19,200","2.0","0.1","Nature is like that."
"1835","01:44:19,665","01:44:21,200","1.535","0.07309523809523809","This is how we lived."
"1836","01:44:21,200","01:44:23,200","2.0","0.07692307692307693","So I don`t see any splits."
"1837","01:44:23,200","01:44:27,200","4.0","0.10810810810810811","Yes, I think I can greet the Kremlin."
"1838","01:44:27,200","01:44:28,200","1.0","0.041666666666666664","Because this is gradual."
"1839","01:44:28,200","01:44:30,200","2.0","0.06451612903225806","Here it is bad, here it is bad."
"1840","01:44:30,200","01:44:32,200","2.0","0.11764705882352941","Everyone shouted."
"1841","01:44:32,200","01:44:34,200","2.0","0.05263157894736842","They take off their clothes and leave."
"1842","01:44:34,200","01:44:36,200","2.0","0.14285714285714285","And that's it."
"1843","01:44:36,200","01:44:38,200","2.0","0.0625","You know, it's probably the age."
"1844","01:44:38,200","01:44:43,200","5.0","0.09803921568627451","I have long said that everyone who is on the stage,"
"1845","01:44:43,200","01:44:46,200","3.0","0.07692307692307693","they all need them, Ukraine needs them."
"1846","01:44:47,088","01:44:49,200","2.112","0.0704","The nation itself will choose."
"1847","01:44:49,200","01:44:51,200","2.0","0.1","These are elections."
"1848","01:44:51,200","01:44:52,596","1.396","0.04653333333333333","We can't do anything about it."
"1849","01:44:52,621","01:44:58,175","5.554","0.069425","When they started..., I read today that some idiots, I will not say their names,"
"1850","01:44:58,200","01:45:00,200","2.0","0.06666666666666667","they were very serious idiots."
"1851","01:45:00,826","01:45:02,200","1.374","0.06870000000000001","Usurpation of power."
"1852","01:45:02,200","01:45:09,200","7.0","0.08860759493670886","I say, listen, the people came and said, this guy has 73%, these guys have 50%."
"1853","01:45:09,200","01:45:11,200","2.0","0.16666666666666666","23% and 70%."
"1854","01:45:11,200","01:45:12,200","1.0","0.09090909090909091","No, no, no."
"1855","01:45:12,200","01:45:14,200","2.0","0.05405405405405406","I'm not talking about the parliament."
"1856","01:45:14,200","01:45:16,200","2.0","0.07142857142857142","There are 50% and something."
"1857","01:45:16,200","01:45:19,772","3.572","0.13738461538461538","Well, let's cancel it all."
"1858","01:45:20,083","01:45:21,200","1.117","0.04137037037037037","Well, that's what happened."
"1859","01:45:21,200","01:45:23,200","2.0","0.08695652173913043","People voted like that."
"1860","01:45:23,200","01:45:24,200","1.0","0.08333333333333333","This is bad."
"1861","01:45:24,200","01:45:25,200","1.0","0.1","Well, bad."
"1862","01:45:25,200","01:45:26,200","1.0","0.07692307692307693","I don't know."
"1863","01:45:26,200","01:45:28,200","2.0","0.06896551724137931","But these are people, not me."
"1864","01:45:28,789","01:45:31,200","2.411","0.06888571428571429","I, for example, didn't vote for it."
"1865","01:45:32,782","01:45:38,200","5.418","0.05953846153846154","But I, well, if it's a democracy, do I have to agree with the majority or what should I do?"
"1866","01:45:38,200","01:45:39,892","1.692","0.0846","How should I behave?"
"1867","01:45:40,200","01:45:42,200","2.0","0.05263157894736842","Raise the revolution every five years."
"1868","01:45:42,200","01:45:44,200","2.0","0.05555555555555555","Because I don't like this president."
"1869","01:45:44,200","01:45:45,200","1.0","0.038461538461538464","I don't like this council."
"1870","01:45:45,200","01:45:47,200","2.0","0.06060606060606061","I don't like this prime minister."
"1871","01:45:47,200","01:45:49,036","1.836","0.05563636363636364","I don't like these people at all."
"1872","01:45:49,061","01:45:52,061","3.0","0.07692307692307693","Churchill told us that it was very bad."
"1873","01:45:52,200","01:45:55,200","3.0","0.075","Democracy is very, very, very imperfect."
"1874","01:45:55,200","01:45:56,790","1.59","0.041842105263157896","It's better to come up with something."
"1875","01:45:57,200","01:45:58,200","1.0","0.037037037037037035","Let's do it like in Moscow."
"1876","01:45:58,200","01:45:59,107","0.907","0.03628","Everything is fine there."
"1877","01:45:59,811","01:46:03,175","3.364","0.05096969696969697","The man came and said, here you will be like this, walk as I said."
"1878","01:46:03,413","01:46:04,678","1.265","0.09035714285714284","And that's it."
"1879","01:46:05,200","01:46:09,925","4.725","0.05762195121951219","And by the way, a lot of people, these 7%, about whom I said, this is their dream."
"1880","01:46:10,200","01:46:12,200","2.0","0.05714285714285714","I'm just saying, what are they for?"
"1881","01:46:12,200","01:46:13,200","1.0","0.043478260869565216","They are for democracy."
"1882","01:46:13,200","01:46:14,200","1.0","0.09090909090909091","No, no, no."
"1883","01:46:14,200","01:46:16,474","2.274","0.06497142857142857","They want everyone to be like them."
"1884","01:46:18,025","01:46:20,025","2.0","0.08","They want everyone to be."
"1885","01:46:20,200","01:46:23,200","3.0","0.0967741935483871","They don't just write, I think."
"1886","01:46:23,200","01:46:25,200","2.0","0.16666666666666666","People need."
"1887","01:46:25,200","01:46:26,200","1.0","0.25","Yes."
"1888","01:46:26,200","01:46:27,839","1.639","0.06303846153846154","They always have a people."
"1889","01:46:27,864","01:46:28,864","1.0","0.14285714285714285","People."
"1890","01:46:29,857","01:46:34,751","4.894","0.13227027027027027","Savonarola was like that in Florence."
"1891","01:46:36,870","01:46:43,839","6.969","0.07830337078651686","Everyone remembers great artists, sculptors, but there was Savonarola, who was like that."
"1892","01:46:43,864","01:46:46,864","3.0","0.07692307692307693","He had a lot of young guys, very young."
"1893","01:46:46,889","01:46:50,889","4.0","0.09523809523809523","And they just destroyed, attacked, killed."
"1894","01:46:50,914","01:46:54,914","4.0","0.05555555555555555","It would be good to destroy, to attack, to kill, but not during the war."
"1895","01:46:55,200","01:46:59,200","4.0","0.08333333333333333","And so, when I asked you, do you feel the split?"
"1896","01:46:59,200","01:47:01,200","2.0","0.10526315789473684","I'm very triggered."
"1897","01:47:01,200","01:47:02,200","1.0","0.0625","I won't hide it."
"1898","01:47:02,200","01:47:05,200","3.0","0.06818181818181818","And I'm always worried about such movements."
"1899","01:47:05,200","01:47:07,200","2.0","0.045454545454545456","And especially this one, the last discourse."
"1900","01:47:07,200","01:47:08,200","1.0","0.07692307692307693","I don't know."
"1901","01:47:08,200","01:47:12,200","4.0","0.08","Of course, when we go on air, I think it will end."
"1902","01:47:12,200","01:47:18,032","5.832","0.07382278481012658","But nevertheless, I think it's quite dangerous when politicians separate people"
"1903","01:47:18,057","01:47:20,200","2.143","0.05226829268292683","along the lines of Zaluzhny and Zelensky."
"1904","01:47:20,200","01:47:21,200","1.0","0.07142857142857142","Just a second."
"1905","01:47:21,200","01:47:22,200","1.0","0.06666666666666667","It will happen."
"1906","01:47:22,200","01:47:23,200","1.0","0.037037037037037035","What luck for the Russians."
"1907","01:47:23,200","01:47:24,200","1.0","0.09090909090909091","It happens."
"1908","01:47:24,200","01:47:27,098","2.898","0.138","People remain people."
"1909","01:47:27,123","01:47:28,123","1.0","0.045454545454545456","You can't go anywhere."
"1910","01:47:28,148","01:47:29,837","1.689","0.07343478260869565","There will be scandals."
"1911","01:47:29,862","01:47:37,041","7.179","0.08862962962962963","People have gathered during the beginning of the war, as always, in a new affair."
"1912","01:47:37,127","01:47:39,127","2.0","0.05714285714285714","This is not even a military affair."
"1913","01:47:39,152","01:47:41,264","2.112","0.1056","You asked about 1+1."
"1914","01:47:41,289","01:47:49,670","8.381","0.17104081632653062","When 1+1 appeared, everyone was burning brightly."
"1915","01:47:50,138","01:47:51,671","1.533","0.04790625","No one wanted to make a mistake."
"1916","01:47:51,696","01:47:53,491","1.795","0.05609375","Everyone was next to each other."
"1917","01:47:53,516","01:47:55,200","1.684","0.04431578947368421","Everyone was holding on to each other."
"1918","01:47:55,200","01:47:59,200","4.0","0.05970149253731343","Come on, we will now prove that Ukrainians can do great television."
"1919","01:47:59,200","01:48:01,200","2.0","0.08","Let's find such and such."
"1920","01:48:01,200","01:48:03,200","2.0","0.09523809523809523","Let's find this type."
"1921","01:48:03,200","01:48:04,200","1.0","0.07692307692307693","All together."
"1922","01:48:04,843","01:48:05,843","1.0","0.07142857142857142","A year passes."
"1923","01:48:05,868","01:48:07,256","1.388","0.12618181818181817","Two passes."
"1924","01:48:07,586","01:48:08,586","1.0","0.1","That's it."
"1925","01:48:08,754","01:48:09,754","1.0","0.125","It ends."
"1926","01:48:09,882","01:48:10,882","1.0","0.125","It ends."
"1927","01:48:11,677","01:48:13,070","1.393","0.05572","By the way, I don't know."
"1928","01:48:13,095","01:48:17,044","3.949","0.05983333333333333","I don't have either. I don't have my point of view. I see a lot..."
"1929","01:48:17,069","01:48:19,538","2.469","0.22445454545454543","In general,"
"1930","01:48:19,562","01:48:24,355","4.793","0.05705952380952381","I would say that this Zelensky-Zaluzhny is such, in fact, it is a very simple story."
"1931","01:48:24,380","01:48:31,037","6.657","0.09245833333333334","This is a story about the fact that two people have about 95% in common."
"1932","01:48:32,469","01:48:37,576","5.107","0.056744444444444445","But through our colleagues, through me, through you, through everyone, through many, many,"
"1933","01:48:37,601","01:48:44,392","6.791","0.0808452380952381","and those who write on the Internet, we, these 5%, became so important that they are"
"1934","01:48:44,417","01:48:46,417","2.0","0.08333333333333333","more important than 95%."
"1935","01:48:48,200","01:48:52,988","4.788","0.1368","Imagine that someone wants to lose,"
"1936","01:48:53,012","01:48:57,304","4.292","0.06812698412698412","does not want money from America, someone does not want weapons"
"1937","01:48:57,329","01:49:03,074","5.745","0.11724489795918368","from America, someone does not want Putin to die."
"1938","01:49:04,185","01:49:08,200","4.015","0.05082278481012658","If you take and calculate how much they have in common, then in common they are"
"1939","01:49:08,200","01:49:09,200","1.0","0.1","like this."
"1940","01:49:10,526","01:49:12,901","2.375","0.06597222222222222","And differently, they are like this."
"1941","01:49:13,298","01:49:15,008","1.71","0.07125","And they shout about it."
"1942","01:49:15,436","01:49:18,669","3.233","0.053","And so according to all parameters, you just need to be calm."
"1943","01:49:18,694","01:49:24,722","6.028","0.0793157894736842","Here I am, as it is called, when there are commissariats, now there are some"
"1944","01:49:24,747","01:49:25,747","1.0","0.07142857142857142","three letters."
"1945","01:49:25,978","01:49:26,659","0.681","0.17025","TCK."
"1946","01:49:26,684","01:49:27,684","1.0","0.25","TCK."
"1947","01:49:28,494","01:49:34,494","6.0","0.08823529411764706","I think on purpose, I am so smart that I always dig into everything."
"1948","01:49:35,200","01:49:40,481","5.281","0.14669444444444443","Scandals on the fingers of one hand."
"1949","01:49:41,200","01:49:44,552","3.352","0.07448888888888888","Something in Odesa, something in Zakarpattia."
"1950","01:49:44,577","01:49:45,982","1.405","0.07394736842105264","Well, such a thing."
"1951","01:49:46,007","01:49:47,453","1.446","0.08033333333333333","And how many TCKs?"
"1952","01:49:47,929","01:49:48,929","1.0","0.1111111111111111","Hundreds."
"1953","01:49:49,723","01:49:51,723","2.0","0.07692307692307693","It is less than a percent."
"1954","01:49:52,743","01:49:58,104","5.361","0.0670125","And the scandal is such that it is so impressive that all TCKs are just fighting"
"1955","01:49:58,129","01:50:02,731","4.602","0.06304109589041096","on the heads of poor people on the street and them in this immediate jail"
"1956","01:50:02,756","01:50:04,501","1.745","0.062321428571428576","and after jail on the front."
"1957","01:50:05,779","01:50:10,886","5.107","0.15959375","Then somewhere I read Oh, 20,000"
"1958","01:50:10,911","01:50:13,614","2.703","0.07722857142857142","people were detained on the border."
"1959","01:50:13,820","01:50:15,820","2.0","0.2857142857142857","20,000!"
"1960","01:50:15,844","01:50:17,813","1.969","0.06153125","There is a million in the front."
"1961","01:50:17,837","01:50:21,142","3.305","0.11016666666666668","20,000 is two f**king percent."
"1962","01:50:22,739","01:50:26,731","3.992","0.08493617021276596","That's much less than in any army in the world."
"1963","01:50:27,588","01:50:32,642","5.054","0.08566101694915254","Because those who want to go through the war are much more."
"1964","01:50:34,652","01:50:40,394","5.742","0.087","Someone calculated how many people were going freely to the front."
"1965","01:50:40,925","01:50:42,925","2.0","0.04878048780487805","I talked with people from the front line."
"1966","01:50:43,663","01:50:47,654","3.991","0.07256363636363637","They say we have queues.  But we don`t know about that."
"1967","01:50:47,679","01:50:51,669","3.99","0.048658536585365855","We know that there is Vasya Pupkin who said that he doesn't want to join the army."
"1968","01:50:51,694","01:50:56,231","4.537","0.0657536231884058","And all newspapers, radio, TV, the Internet wrote about Vasya Pupkin."
"1969","01:50:56,740","01:51:01,809","5.069","0.05894186046511628","And the fact that there are 150 other people who say that they are going to the front."
"1970","01:51:02,610","01:51:04,780","2.17","0.08037037037037037","No, we don't know about it."
"1971","01:51:05,306","01:51:06,410","1.104","0.048","And this is everywhere."
"1972","01:51:06,435","01:51:09,079","2.644","0.06957894736842106","Because we know about the louder ones."
"1973","01:51:09,104","01:51:15,841","6.737","0.0874935064935065","And we know how those who shout the loudest can take advantage of technology."
"1974","01:51:16,081","01:51:21,912","5.831","0.0833","And to come to power on a grader and then do what happened before him."
"1975","01:51:23,383","01:51:26,290","2.907","0.0880909090909091","Well, people don't really change."
"1976","01:51:26,315","01:51:28,942","2.627","0.045293103448275855","I said at the beginning that they change and don't change."
"1977","01:51:28,967","01:51:31,746","2.779","0.13895","We can't find any..."
"1978","01:51:31,771","01:51:35,595","3.824","0.050986666666666666","It's just that these people convince the country that it will be different."
"1979","01:51:35,620","01:51:37,775","2.155","0.07183333333333333","Listen, if they won't convert,"
"1980","01:51:37,799","01:51:40,669","2.87","0.035875000000000004","then let's surrender to the Russians, because no one is convincing anyone there."
"1981","01:51:40,701","01:51:42,345","1.644","0.05303225806451613","If they convince the country..."
"1982","01:51:42,370","01:51:45,895","3.525","0.13055555555555556","They will not be convinced."
"1983","01:51:46,374","01:51:47,947","1.573","0.054241379310344826","There aren`t so many of them."
"1984","01:51:48,406","01:51:52,012","3.606","0.12878571428571428","But this is a big challenge."
"1985","01:51:52,279","01:51:56,241","3.962","0.06495081967213115","On the one hand, you can't support it because there is a war."
"1986","01:51:56,266","01:52:02,722","6.456","0.07173333333333334","On the other hand, you can't close the mouse to everyone, because why we`re fighting then?"
"1987","01:52:02,747","01:52:05,226","2.479","0.05508888888888889","Because in Russia everyone's mouse is closed."
"1988","01:52:05,643","01:52:08,228","2.585","0.04456896551724138","Then let's give up right away and everything will be fine."
"1989","01:52:08,252","01:52:10,516","2.264","0.04271698113207547","They're closed, we're closed. There is no difference."
"1990","01:52:10,766","01:52:12,446","1.68","0.0672","So you have to criticize."
"1991","01:52:12,471","01:52:14,933","2.462","0.05471111111111111","So you think we can win with our mouths open?"
"1992","01:52:15,929","01:52:22,935","7.006","0.12738181818181818","Well, listen, democracy always wins at a long distance."
"1993","01:52:24,736","01:52:29,437","4.701","0.06026923076923076","So, you need to take your own hands and understand that it won't end tomorrow."
"1994","01:52:31,493","01:52:34,012","2.519","0.06458974358974359","Otherwise, it will be bad for everyone."
"1995","01:52:34,037","01:52:36,581","2.544","0.04711111111111111","You can't escape from this. It`ll be bad for everyone."
"1996","01:52:36,606","01:52:40,894","4.288","0.04561702127659575","Should the government now say what kind of country we are building? Right now, during the war."
"1997","01:52:41,484","01:52:45,689","4.205","0.06276119402985075","There are such desires, but no one knows what to build the country."
"1998","01:52:45,714","01:52:47,250","1.536","0.11815384615384615","Nobody knows."
"1999","01:52:47,275","01:52:49,260","1.985","0.06203125","There are such images of Europe."
"2000","01:52:49,841","01:52:55,878","6.037","0.05977227722772277","Although Europe, you know, Sweden is Europe, Portugal is Europe, Greece is Europe, Austria is Europe."
"2001","01:52:55,903","01:53:04,023","8.12","0.08202020202020201","The origins of the foreign media say that Washington asks Kyiv what would you do at the front line?"
"2002","01:53:04,048","01:53:06,149","2.101","0.04775","What kind of country are you going to build?"
"2003","01:53:06,174","01:53:08,853","2.679","0.06869230769230769","No, no, these are two different issues."
"2004","01:53:08,877","01:53:11,520","2.643","0.05745652173913043","I have already painted a picture at the front."
"2005","01:53:11,544","01:53:15,373","3.829","0.051743243243243246","The story at the front is complicated because there are no obvious things."
"2006","01:53:17,031","01:53:25,323","8.292","0.08129411764705882","If the front will stand for a long time, sooner or later they will say let's find a way to make peace."
"2007","01:53:25,937","01:53:29,908","3.971","0.09025","Does this mean that the conditional Zelensky"
"2008","01:53:29,932","01:53:34,363","4.431","0.069234375","will be replaced by some party of peace or the Minsk agreements?"
"2009","01:53:34,388","01:53:37,093","2.705","0.11760869565217391","Or Zelensky will mimic."
"2010","01:53:37,823","01:53:38,928","1.105","0.15785714285714286","Thanks."
"2011","01:53:38,953","01:53:44,272","5.319","0.10035849056603774","Or Zelensky, who is quite an elastic person, I think."
"2012","01:53:44,848","01:53:47,611","2.763","0.1842","I think he can."
"2013","01:53:47,636","01:53:50,875","3.239","0.05224193548387097","Now he may not have such thoughts. Although I think there are."
"2014","01:53:51,825","01:53:57,004","5.179","0.05629347826086957","I even sometimes think that this whole story with Zaluzhny is not because it's between them,"
"2015","01:53:57,194","01:54:00,170","2.976","0.06469565217391304","but that we need to come up with a new vector."
"2016","01:54:00,784","01:54:06,242","5.458","0.07687323943661972","Have you read the leaks from the foreign press, where they say that...?"
"2017","01:54:06,698","01:54:09,508","2.81","0.06386363636363636","I just got a call from a friend from Toronto"
"2018","01:54:09,532","01:54:12,508","2.976","0.05835294117647059","who is going to make a movie and we had a long talk"
"2019","01:54:12,532","01:54:19,206","6.674","0.10940983606557378","about what the mood of Americans, Europeans can be and so on."
"2020","01:54:19,231","01:54:23,505","4.274","0.10958974358974359","And it's such a ... We talked with him."
