"Number","Start Time","End Time","Duration","Symbol Duration","TTS Symbol Duration","TTS Speed Closest","Speaker","Text"
"1881","01:46:12,200","01:46:13,200","1.0","0.043478260869565216","0.0452063492063492","2.5","female","They are for democracy."
"1882","01:46:13,200","01:46:14,200","1.0","0.09090909090909091","0.08321693121693122","1.3","female","No, no, no."
"1883","01:46:14,200","01:46:16,474","2.274","0.06497142857142857","0.06425396825396826","1.8","female","They want everyone to be like them."
"1884","01:46:18,025","01:46:20,025","2.0","0.08","0.07559788359788361","1.5","female","They want everyone to be."
"1885","01:46:20,200","01:46:23,200","3.0","0.0967741935483871","0.09532275132275132","1.2","female","They don't just write, I think."
"1886","01:46:23,200","01:46:25,200","2.0","0.16666666666666666","0.16228571428571428","0.7","female","People need."
"1887","01:46:25,200","01:46:26,200","1.0","0.25","0.23602116402116402","0.5","female","Yes."
"1888","01:46:26,200","01:46:27,839","1.639","0.06303846153846154","0.060783068783068786","1.9","female","They always have a people."
"1889","01:46:27,864","01:46:28,864","1.0","0.14285714285714285","0.1423068783068783","0.8","female","People."
"1890","01:46:29,857","01:46:34,751","4.894","0.13227027027027027","0.13104761904761905","0.9","female","Savonarola was like that in Florence."
"1891","01:46:36,870","01:46:43,839","6.969","0.07830337078651686","0.07559788359788361","1.5","female","Everyone remembers great artists, sculptors, but there was Savonarola, who was like that."
"1892","01:46:43,864","01:46:46,864","3.0","0.07692307692307693","0.07559788359788361","1.5","female","He had a lot of young guys, very young."
"1893","01:46:46,889","01:46:50,889","4.0","0.09523809523809523","0.08321693121693122","1.3","female","And they just destroyed, attacked, killed."
"1894","01:46:50,914","01:46:54,914","4.0","0.05555555555555555","0.054603174603174605","2.1","female","It would be good to destroy, to attack, to kill, but not during the war."
"1895","01:46:55,200","01:46:59,200","4.0","0.08333333333333333","0.08321693121693122","1.3","female","And so, when I asked you, do you feel the split?"
"1896","01:46:59,200","01:47:01,200","2.0","0.10526315789473684","0.10302645502645504","1.1","female","I'm very triggered."
"1897","01:47:01,200","01:47:02,200","1.0","0.0625","0.060783068783068786","1.9","female","I won't hide it."
"1898","01:47:02,200","01:47:05,200","3.0","0.06818181818181818","0.06755555555555556","1.7","female","And I'm always worried about such movements."
"1899","01:47:05,200","01:47:07,200","2.0","0.045454545454545456","0.0452063492063492","2.5","female","And especially this one, the last discourse."
"1900","01:47:07,200","01:47:08,200","1.0","0.07692307692307693","0.07559788359788361","1.5","female","I don't know."
"1901","01:47:08,200","01:47:12,200","4.0","0.08","0.07559788359788361","1.5","female","Of course, when we go on air, I think it will end."
"1902","01:47:12,200","01:47:18,032","5.832","0.07382278481012658","0.07144973544973544","1.6","female","But nevertheless, I think it's quite dangerous when politicians separate people"
"1903","01:47:18,057","01:47:20,200","2.143","0.05226829268292683","0.05147089947089947","2.2","female","along the lines of Zaluzhny and Zelensky."
"1904","01:47:20,200","01:47:21,200","1.0","0.07142857142857142","0.06755555555555556","1.7","female","Just a second."
"1905","01:47:21,200","01:47:22,200","1.0","0.06666666666666667","0.06425396825396826","1.8","female","It will happen."
"1906","01:47:22,200","01:47:23,200","1.0","0.037037037037037035","0.0452063492063492","2.5","female","What luck for the Russians."
"1907","01:47:23,200","01:47:24,200","1.0","0.09090909090909091","0.08321693121693122","1.3","female","It happens."
"1908","01:47:24,200","01:47:27,098","2.898","0.138","0.13104761904761905","0.9","female","People remain people."
"1909","01:47:27,123","01:47:28,123","1.0","0.045454545454545456","0.0452063492063492","2.5","female","You can't go anywhere."
"1910","01:47:28,148","01:47:29,837","1.689","0.07343478260869565","0.07144973544973544","1.6","female","There will be scandals."
"1911","01:47:29,862","01:47:37,041","7.179","0.08862962962962963","0.08321693121693122","1.3","female","People have gathered during the beginning of the war, as always, in a new affair."
"1912","01:47:37,127","01:47:39,127","2.0","0.05714285714285714","0.054603174603174605","2.1","female","This is not even a military affair."
"1913","01:47:39,152","01:47:41,264","2.112","0.1056","0.10302645502645504","1.1","female","You asked about 1+1."
"1914","01:47:41,289","01:47:49,670","8.381","0.17104081632653062","0.16228571428571428","0.7","female","When 1+1 appeared, everyone was burning brightly."
"1915","01:47:50,138","01:47:51,671","1.533","0.04790625","0.0452063492063492","2.5","female","No one wanted to make a mistake."
"1916","01:47:51,696","01:47:53,491","1.795","0.05609375","0.054603174603174605","2.1","female","Everyone was next to each other."
"1917","01:47:53,516","01:47:55,200","1.684","0.04431578947368421","0.0452063492063492","2.5","female","Everyone was holding on to each other."
"1918","01:47:55,200","01:47:59,200","4.0","0.05970149253731343","0.057227513227513224","2.0","female","Come on, we will now prove that Ukrainians can do great television."
"1919","01:47:59,200","01:48:01,200","2.0","0.08","0.07559788359788361","1.5","female","Let's find such and such."
"1920","01:48:01,200","01:48:03,200","2.0","0.09523809523809523","0.08321693121693122","1.3","female","Let's find this type."
"1921","01:48:03,200","01:48:04,200","1.0","0.07692307692307693","0.07559788359788361","1.5","female","All together."
"1922","01:48:04,843","01:48:05,843","1.0","0.07142857142857142","0.06755555555555556","1.7","female","A year passes."
"1923","01:48:05,868","01:48:07,256","1.388","0.12618181818181817","0.1131005291005291","1.0","female","Two passes."
"1924","01:48:07,586","01:48:08,586","1.0","0.1","0.09532275132275132","1.2","female","That's it."
"1925","01:48:08,754","01:48:09,754","1.0","0.125","0.1131005291005291","1.0","female","It ends."
"1926","01:48:09,882","01:48:10,882","1.0","0.125","0.1131005291005291","1.0","female","It ends."
"1927","01:48:11,677","01:48:13,070","1.393","0.05572","0.054603174603174605","2.1","female","By the way, I don't know."
"1928","01:48:13,095","01:48:17,044","3.949","0.05983333333333333","0.057227513227513224","2.0","female","I don't have either. I don't have my point of view. I see a lot..."
"1929","01:48:17,069","01:48:19,538","2.469","0.22445454545454543","0.1903915343915344","0.6","female","In general,"
"1930","01:48:19,562","01:48:24,355","4.793","0.05705952380952381","0.054603174603174605","2.1","female","I would say that this Zelensky-Zaluzhny is such, in fact, it is a very simple story."
"1931","01:48:24,380","01:48:31,037","6.657","0.09245833333333334","0.08321693121693122","1.3","female","This is a story about the fact that two people have about 95% in common."
"1932","01:48:32,469","01:48:37,576","5.107","0.056744444444444445","0.054603174603174605","2.1","female","But through our colleagues, through me, through you, through everyone, through many, many,"
"1933","01:48:37,601","01:48:44,392","6.791","0.0808452380952381","0.07559788359788361","1.5","female","and those who write on the Internet, we, these 5%, became so important that they are"
"1934","01:48:44,417","01:48:46,417","2.0","0.08333333333333333","0.08321693121693122","1.3","female","more important than 95%."
"1935","01:48:48,200","01:48:52,988","4.788","0.1368","0.13104761904761905","0.9","female","Imagine that someone wants to lose,"
"1936","01:48:53,012","01:48:57,304","4.292","0.06812698412698412","0.06755555555555556","1.7","female","does not want money from America, someone does not want weapons"
"1937","01:48:57,329","01:49:03,074","5.745","0.11724489795918368","0.1131005291005291","1.0","female","from America, someone does not want Putin to die."
"1938","01:49:04,185","01:49:08,200","4.015","0.05082278481012658","0.049439153439153435","2.3","female","If you take and calculate how much they have in common, then in common they are"
"1939","01:49:08,200","01:49:09,200","1.0","0.1","0.09532275132275132","1.2","female","like this."
"1940","01:49:10,526","01:49:12,901","2.375","0.06597222222222222","0.06425396825396826","1.8","female","And differently, they are like this."
"1941","01:49:13,298","01:49:15,008","1.71","0.07125","0.06755555555555556","1.7","female","And they shout about it."
"1942","01:49:15,436","01:49:18,669","3.233","0.053","0.05147089947089947","2.2","female","And so according to all parameters, you just need to be calm."
"1943","01:49:18,694","01:49:24,722","6.028","0.0793157894736842","0.07559788359788361","1.5","female","Here I am, as it is called, when there are commissariats, now there are some"
"1944","01:49:24,747","01:49:25,747","1.0","0.07142857142857142","0.06755555555555556","1.7","female","three letters."
"1945","01:49:25,978","01:49:26,659","0.681","0.17025","0.16228571428571428","0.7","female","TCK."
"1946","01:49:26,684","01:49:27,684","1.0","0.25","0.23602116402116402","0.5","female","TCK."
"1947","01:49:28,494","01:49:34,494","6.0","0.08823529411764706","0.08321693121693122","1.3","female","I think on purpose, I am so smart that I always dig into everything."
"1948","01:49:35,200","01:49:40,481","5.281","0.14669444444444443","0.1423068783068783","0.8","female","Scandals on the fingers of one hand."
"1949","01:49:41,200","01:49:44,552","3.352","0.07448888888888888","0.07144973544973544","1.6","female","Something in Odesa, something in Zakarpattia."
"1950","01:49:44,577","01:49:45,982","1.405","0.07394736842105264","0.07144973544973544","1.6","female","Well, such a thing."
"1951","01:49:46,007","01:49:47,453","1.446","0.08033333333333333","0.07559788359788361","1.5","female","And how many TCKs?"
"1952","01:49:47,929","01:49:48,929","1.0","0.1111111111111111","0.10302645502645504","1.1","female","Hundreds."
"1953","01:49:49,723","01:49:51,723","2.0","0.07692307692307693","0.07559788359788361","1.5","female","It is less than a percent."
"1954","01:49:52,743","01:49:58,104","5.361","0.0670125","0.06425396825396826","1.8","female","And the scandal is such that it is so impressive that all TCKs are just fighting"
"1955","01:49:58,129","01:50:02,731","4.602","0.06304109589041096","0.060783068783068786","1.9","female","on the heads of poor people on the street and them in this immediate jail"
"1956","01:50:02,756","01:50:04,501","1.745","0.062321428571428576","0.060783068783068786","1.9","female","and after jail on the front."
"1957","01:50:05,779","01:50:10,886","5.107","0.15959375","0.1423068783068783","0.8","female","Then somewhere I read Oh, 20,000"
"1958","01:50:10,911","01:50:13,614","2.703","0.07722857142857142","0.07559788359788361","1.5","female","people were detained on the border."
"1959","01:50:13,820","01:50:15,820","2.0","0.2857142857142857","0.23602116402116402","0.5","female","20,000!"
"1960","01:50:15,844","01:50:17,813","1.969","0.06153125","0.060783068783068786","1.9","female","There is a million in the front."
"1961","01:50:17,837","01:50:21,142","3.305","0.11016666666666668","0.10302645502645504","1.1","female","20,000 is two f**king percent."
"1962","01:50:22,739","01:50:26,731","3.992","0.08493617021276596","0.08321693121693122","1.3","female","That's much less than in any army in the world."
"1963","01:50:27,588","01:50:32,642","5.054","0.08566101694915254","0.08321693121693122","1.3","female","Because those who want to go through the war are much more."
"1964","01:50:34,652","01:50:40,394","5.742","0.087","0.08321693121693122","1.3","female","Someone calculated how many people were going freely to the front."
"1965","01:50:40,925","01:50:42,925","2.0","0.04878048780487805","0.04791534391534392","2.4","female","I talked with people from the front line."
"1966","01:50:43,663","01:50:47,654","3.991","0.07256363636363637","0.07144973544973544","1.6","female","They say we have queues.  But we don`t know about that."
"1967","01:50:47,679","01:50:51,669","3.99","0.048658536585365855","0.04791534391534392","2.4","female","We know that there is Vasya Pupkin who said that he doesn't want to join the army."
"1968","01:50:51,694","01:50:56,231","4.537","0.0657536231884058","0.06425396825396826","1.8","female","And all newspapers, radio, TV, the Internet wrote about Vasya Pupkin."
"1969","01:50:56,740","01:51:01,809","5.069","0.05894186046511628","0.057227513227513224","2.0","female","And the fact that there are 150 other people who say that they are going to the front."
"1970","01:51:02,610","01:51:04,780","2.17","0.08037037037037037","0.07559788359788361","1.5","female","No, we don't know about it."
"1971","01:51:05,306","01:51:06,410","1.104","0.048","0.04791534391534392","2.4","female","And this is everywhere."
"1972","01:51:06,435","01:51:09,079","2.644","0.06957894736842106","0.06755555555555556","1.7","female","Because we know about the louder ones."
"1973","01:51:09,104","01:51:15,841","6.737","0.0874935064935065","0.08321693121693122","1.3","female","And we know how those who shout the loudest can take advantage of technology."
"1974","01:51:16,081","01:51:21,912","5.831","0.0833","0.08321693121693122","1.3","female","And to come to power on a grader and then do what happened before him."
"1975","01:51:23,383","01:51:26,290","2.907","0.0880909090909091","0.08321693121693122","1.3","female","Well, people don't really change."
"1976","01:51:26,315","01:51:28,942","2.627","0.045293103448275855","0.0452063492063492","2.5","female","I said at the beginning that they change and don't change."
"1977","01:51:28,967","01:51:31,746","2.779","0.13895","0.13104761904761905","0.9","female","We can't find any..."
"1978","01:51:31,771","01:51:35,595","3.824","0.050986666666666666","0.049439153439153435","2.3","female","It's just that these people convince the country that it will be different."
"1979","01:51:35,620","01:51:37,775","2.155","0.07183333333333333","0.07144973544973544","1.6","female","Listen, if they won't convert,"
"1980","01:51:37,799","01:51:40,669","2.87","0.035875000000000004","0.0452063492063492","2.5","female","then let's surrender to the Russians, because no one is convincing anyone there."
"1981","01:51:40,701","01:51:42,345","1.644","0.05303225806451613","0.05147089947089947","2.2","female","If they convince the country..."
"1982","01:51:42,370","01:51:45,895","3.525","0.13055555555555556","0.1131005291005291","1.0","female","They will not be convinced."
"1983","01:51:46,374","01:51:47,947","1.573","0.054241379310344826","0.05147089947089947","2.2","female","There aren`t so many of them."
"1984","01:51:48,406","01:51:52,012","3.606","0.12878571428571428","0.1131005291005291","1.0","female","But this is a big challenge."
"1985","01:51:52,279","01:51:56,241","3.962","0.06495081967213115","0.06425396825396826","1.8","female","On the one hand, you can't support it because there is a war."
"1986","01:51:56,266","01:52:02,722","6.456","0.07173333333333334","0.07144973544973544","1.6","female","On the other hand, you can't close the mouse to everyone, because why we`re fighting then?"
"1987","01:52:02,747","01:52:05,226","2.479","0.05508888888888889","0.054603174603174605","2.1","female","Because in Russia everyone's mouse is closed."
"1988","01:52:05,643","01:52:08,228","2.585","0.04456896551724138","0.0452063492063492","2.5","female","Then let's give up right away and everything will be fine."
"1989","01:52:08,252","01:52:10,516","2.264","0.04271698113207547","0.0452063492063492","2.5","female","They're closed, we're closed. There is no difference."
"1990","01:52:10,766","01:52:12,446","1.68","0.0672","0.06425396825396826","1.8","female","So you have to criticize."
"1991","01:52:12,471","01:52:14,933","2.462","0.05471111111111111","0.054603174603174605","2.1","female","So you think we can win with our mouths open?"
"1992","01:52:15,929","01:52:22,935","7.006","0.12738181818181818","0.1131005291005291","1.0","female","Well, listen, democracy always wins at a long distance."
"1993","01:52:24,736","01:52:29,437","4.701","0.06026923076923076","0.057227513227513224","2.0","female","So, you need to take your own hands and understand that it won't end tomorrow."
"1994","01:52:31,493","01:52:34,012","2.519","0.06458974358974359","0.06425396825396826","1.8","female","Otherwise, it will be bad for everyone."
"1995","01:52:34,037","01:52:36,581","2.544","0.04711111111111111","0.0452063492063492","2.5","female","You can't escape from this. It`ll be bad for everyone."
"1996","01:52:36,606","01:52:40,894","4.288","0.04561702127659575","0.0452063492063492","2.5","female","Should the government now say what kind of country we are building? Right now, during the war."
"1997","01:52:41,484","01:52:45,689","4.205","0.06276119402985075","0.060783068783068786","1.9","female","There are such desires, but no one knows what to build the country."
"1998","01:52:45,714","01:52:47,250","1.536","0.11815384615384615","0.1131005291005291","1.0","female","Nobody knows."
"1999","01:52:47,275","01:52:49,260","1.985","0.06203125","0.060783068783068786","1.9","female","There are such images of Europe."
"2000","01:52:49,841","01:52:55,878","6.037","0.05977227722772277","0.057227513227513224","2.0","female","Although Europe, you know, Sweden is Europe, Portugal is Europe, Greece is Europe, Austria is Europe."
"2001","01:52:55,903","01:53:04,023","8.12","0.08202020202020201","0.07559788359788361","1.5","female","The origins of the foreign media say that Washington asks Kyiv what would you do at the front line?"
"2002","01:53:04,048","01:53:06,149","2.101","0.04775","0.0452063492063492","2.5","female","What kind of country are you going to build?"
"2003","01:53:06,174","01:53:08,853","2.679","0.06869230769230769","0.06755555555555556","1.7","female","No, no, these are two different issues."
"2004","01:53:08,877","01:53:11,520","2.643","0.05745652173913043","0.057227513227513224","2.0","female","I have already painted a picture at the front."
"2005","01:53:11,544","01:53:15,373","3.829","0.051743243243243246","0.05147089947089947","2.2","female","The story at the front is complicated because there are no obvious things."
"2006","01:53:17,031","01:53:25,323","8.292","0.08129411764705882","0.07559788359788361","1.5","female","If the front will stand for a long time, sooner or later they will say let's find a way to make peace."
"2007","01:53:25,937","01:53:29,908","3.971","0.09025","0.08321693121693122","1.3","female","Does this mean that the conditional Zelensky"
"2008","01:53:29,932","01:53:34,363","4.431","0.069234375","0.06755555555555556","1.7","female","will be replaced by some party of peace or the Minsk agreements?"
"2009","01:53:34,388","01:53:37,093","2.705","0.11760869565217391","0.1131005291005291","1.0","female","Or Zelensky will mimic."
"2010","01:53:37,823","01:53:38,928","1.105","0.15785714285714286","0.1423068783068783","0.8","female","Thanks."
"2011","01:53:38,953","01:53:44,272","5.319","0.10035849056603774","0.09532275132275132","1.2","female","Or Zelensky, who is quite an elastic person, I think."
"2012","01:53:44,848","01:53:47,611","2.763","0.1842","0.16228571428571428","0.7","female","I think he can."
"2013","01:53:47,636","01:53:50,875","3.239","0.05224193548387097","0.05147089947089947","2.2","female","Now he may not have such thoughts. Although I think there are."
"2014","01:53:51,825","01:53:57,004","5.179","0.05629347826086957","0.054603174603174605","2.1","female","I even sometimes think that this whole story with Zaluzhny is not because it's between them,"
"2015","01:53:57,194","01:54:00,170","2.976","0.06469565217391304","0.06425396825396826","1.8","female","but that we need to come up with a new vector."
"2016","01:54:00,784","01:54:06,242","5.458","0.07687323943661972","0.07559788359788361","1.5","female","Have you read the leaks from the foreign press, where they say that...?"
"2017","01:54:06,698","01:54:09,508","2.81","0.06386363636363636","0.060783068783068786","1.9","female","I just got a call from a friend from Toronto"
"2018","01:54:09,532","01:54:12,508","2.976","0.05835294117647059","0.057227513227513224","2.0","female","who is going to make a movie and we had a long talk"
"2019","01:54:12,532","01:54:19,206","6.674","0.10940983606557378","0.10302645502645504","1.1","female","about what the mood of Americans, Europeans can be and so on."
"2020","01:54:19,231","01:54:23,505","4.274","0.10958974358974359","0.10302645502645504","1.1","female","And it's such a ... We talked with him."
"2021","01:54:23,530","01:54:28,348","4.818","0.06785915492957746","0.06755555555555556","1.7","female","The only drawback of our conversation...this is my old friend from CBC,"
"2022","01:54:28,372","01:54:35,341","6.969","0.108890625","0.10302645502645504","1.1","female","is that we counted only Ukrainians, we haven`t counted Russians."
"2023","01:54:36,634","01:54:39,648","3.014","0.06151020408163265","0.060783068783068786","1.9","female","And we should count both Ukrainians and Russians."
"2024","01:54:41,764","01:54:47,861","6.097","0.10887500000000001","0.10302645502645504","1.1","female","Therefore, failures can befall both us and the Russians."
"2025","01:54:48,238","01:54:52,427","4.189","0.08727083333333334","0.08321693121693122","1.3","female","In the long, it will be much worse for Russians."
"2026","01:54:53,957","01:55:02,745","8.788","0.0905979381443299","0.08321693121693122","1.3","female","But then again, it's hard for me to imagine... I've been saying since 1989 that I'm a democrat..."
"2027","01:55:03,275","01:55:07,934","4.659","0.05176666666666666","0.05147089947089947","2.2","female","For me, democracy is important and I understand that it is a value that we must fight for."
"2028","01:55:07,959","01:55:12,388","4.429","0.06710606060606061","0.06425396825396826","1.8","female","If there is no democracy, if there is no criticism, if there is no"
"2029","01:55:12,412","01:55:17,220","4.808","0.06497297297297297","0.06425396825396826","1.8","female","freedom of speech and freedom of the press, then what are we fighting for?"
"2030","01:55:18,022","01:55:21,752","3.73","0.04844155844155844","0.04791534391534392","2.4","female","I think we are fighting for freedom, freedom of speech, freedom of the press."
"2031","01:55:21,777","01:55:25,468","3.691","0.061516666666666664","0.060783068783068786","1.9","female","And on the other hand, there is also a contradiction in that"
"2032","01:55:25,492","01:55:29,786","4.294","0.1262941176470588","0.1131005291005291","1.0","female","I don't like a lot of what I hear."
"2033","01:55:30,114","01:55:36,308","6.194","0.07840506329113923","0.07559788359788361","1.5","female","But this does not mean that I believe that people, as you say, have been split."
"2034","01:55:36,332","01:55:38,944","2.612","0.10448","0.10302645502645504","1.1","female","That it is a 50-50 split."
"2035","01:55:39,421","01:55:41,890","2.469","0.18992307692307692","0.16228571428571428","0.7","female","It's 1 in 10."
"2036","01:55:42,794","01:55:44,794","2.0","0.06666666666666667","0.06425396825396826","1.8","female","And so I am more or less calm."
"2037","01:55:45,857","01:55:51,946","6.089","0.12426530612244899","0.1131005291005291","1.0","female","But what should we do? Ban freedom of speech? No."
"2038","01:55:52,034","01:55:55,348","3.314","0.060254545454545456","0.057227513227513224","2.0","female","Well, I'm just afraid of 1919, 100 years ago, you know,"
"2039","01:55:55,372","01:55:57,756","2.384","0.055441860465116274","0.054603174603174605","2.1","female","but I would never have thought, Mr. Mykola,"
"2040","01:55:57,781","01:56:07,679","9.898","0.10643010752688171","0.10302645502645504","1.1","female","that you could say this phrase that Kravchuk did and Zelensky is doing one fundamental thing."
"2041","01:56:07,704","01:56:14,028","6.324","0.1054","0.10302645502645504","1.1","female","Kravchuk was pulling the Ukrainian Republic out of the USSR,"
"2042","01:56:14,052","01:56:21,486","7.434","0.0826","0.07559788359788361","1.5","female","and Zelensky is pulling Ukraine out of the Ukrainian republic that was created after 1991."
"2043","01:56:21,511","01:56:26,908","5.397","0.07601408450704225","0.07559788359788361","1.5","female","One more point from Kravchuk..., it's too early to talk about Zelensky,"
"2044","01:56:26,932","01:56:31,262","4.33","0.07732142857142857","0.07559788359788361","1.5","female","it will take some time for us to understand the history."
"2045","01:56:31,902","01:56:40,111","8.209","0.10945333333333333","0.10302645502645504","1.1","female","But what we forget is the peaceful change of power from Kravchuk to Kuchma."
"2046","01:56:40,650","01:56:44,298","3.648","0.064","0.060783068783068786","1.9","female","Zelensky did the same thing. He succeeded, despite the..."
"2047","01:56:44,323","01:56:54,430","10.107","0.12477777777777777","0.1131005291005291","1.0","female","At first, these are all the consequences of that sunny summer day, I remember it,"
"2048","01:56:54,804","01:57:00,148","5.344","0.09057627118644068","0.08321693121693122","1.3","female","where we stood and I remember now with Oleksandr Martynenko"
"2049","01:57:00,172","01:57:03,291","3.119","0.05998076923076923","0.057227513227513224","2.0","female","in the Mariinsky Palace and saw how it was changing."
"2050","01:57:03,553","01:57:06,881","3.328","0.064","0.060783068783068786","1.9","female","We didn't pay that much attention to it at the time."
"2051","01:57:07,486","01:57:09,668","2.182","0.09918181818181818","0.09532275132275132","1.2","female","And now I realize that"
"2052","01:57:09,692","01:57:18,644","8.952","0.10657142857142857","0.10302645502645504","1.1","female","the transition of power was laid down to be difficult, but not like in Central Asia."
"2053","01:57:18,669","01:57:22,283","3.614","0.045175","0.0452063492063492","2.5","female","It was laid down, but it failed twice. During the Orange Revolution and in 2014."
"2054","01:57:22,308","01:57:25,724","3.416","0.0427","0.0452063492063492","2.5","female","It failed, but the case was completed anyway because it was completed correctly."
"2055","01:57:26,398","01:57:31,588","5.19","0.07521739130434783","0.07144973544973544","1.6","female","It's just always, as they say, offensive, and especially in 2013-2014"
"2056","01:57:31,612","01:57:35,055","3.443","0.10126470588235294","0.09532275132275132","1.2","female","because people are dead, you know?"
"2057","01:57:35,080","01:57:40,053","4.973","0.07893650793650793","0.07559788359788361","1.5","female","And then history rolled back all the demands of the revolution."
"2058","01:57:40,078","01:57:46,776","6.698","0.08930666666666667","0.08321693121693122","1.3","female","Listen, we talked about paying for freedom with blood. Nothing can be done."
"2059","01:57:46,801","01:57:50,547","3.746","0.04513253012048193","0.0452063492063492","2.5","female","Other currencies are not accepted. This cash desk does not accept other currencies."
"2060","01:57:51,331","01:57:56,490","5.159","0.08320967741935484","0.08304761904761905","1.4","female","In a cash register called freedom... So everything is organic."
"2061","01:57:57,652","01:58:01,208","3.556","0.06465454545454545","0.06425396825396826","1.8","female","It hurts because it was in front of our eyes, you know?"
"2062","01:58:01,232","01:58:09,028","7.796","0.11298550724637682","0.10302645502645504","1.1","female","And if we look at the Polish events, the partition of Poland, 1792..."
"2063","01:58:09,052","01:58:11,497","2.445","0.09055555555555556","0.08321693121693122","1.3","female","everyone went through this."
"2064","01:58:12,163","01:58:14,188","2.025","0.05192307692307692","0.05147089947089947","2.2","female","Just because it's in front of our eyes,"
"2065","01:58:14,212","01:58:16,628","2.416","0.0561860465116279","0.054603174603174605","2.1","female","and because there was a bombing last night,"
"2066","01:58:16,652","01:58:21,908","5.256","0.0876","0.08321693121693122","1.3","female","and someone died, and terrible things are happening, so yes,"
"2067","01:58:21,932","01:58:23,877","1.945","0.06274193548387097","0.060783068783068786","1.9","female","we are living in such a period."
"2068","01:58:23,938","01:58:27,266","3.328","0.06525490196078432","0.06425396825396826","1.8","female","I didn't expect to see you like this, to be honest."
"2069","01:58:27,997","01:58:29,076","1.079","0.03596666666666667","0.0452063492063492","2.5","female","What am I supposed to be like?"
"2070","01:58:29,076","01:58:33,973","4.897","0.09601960784313726","0.09532275132275132","1.2","female","No, I remember Mykola Veresen as quite emotional..."
"2071","01:58:36,160","01:58:38,468","2.308","0.08548148148148148","0.08321693121693122","1.3","female","You know, I'm changing too,"
"2072","01:58:38,492","01:58:42,148","3.656","0.052985507246376816","0.05147089947089947","2.2","female","and I generally think that people who don't change are called idiots."
"2073","01:58:42,728","01:58:47,988","5.26","0.07408450704225351","0.07144973544973544","1.6","female","I think I would have come to the Maidan if I had seen such a nightmare,"
"2074","01:58:48,012","01:58:49,649","1.637","0.056448275862068964","0.054603174603174605","2.1","female","but I didn't see a nightmare."
"2075","01:58:49,938","01:58:56,212","6.274","0.11007017543859648","0.10302645502645504","1.1","female","I actually think we chose all this back in 2022 in March."
"2076","01:58:57,427","01:59:01,668","4.241","0.13253125","0.13104761904761905","0.9","female","So my version is that as long as"
"2077","01:59:01,692","01:59:11,577","9.885","0.125126582278481","0.1131005291005291","1.0","female","the Ukrainian leadership doesn't call Moscow, as long as this country is alive."
"2078","01:59:11,998","01:59:16,548","4.55","0.08425925925925926","0.08321693121693122","1.3","female","Moreover, tomorrow or the day after tomorrow I will be"
"2079","01:59:16,572","01:59:20,332","3.76","0.06836363636363636","0.06755555555555556","1.7","female","talking about this with friends, various intellectuals."
"2080","01:59:21,111","01:59:24,375","3.264","0.064","0.060783068783068786","1.9","female","It turns out that the institutions are very strong."
"2081","01:59:25,722","01:59:29,548","3.826","0.07218867924528302","0.07144973544973544","1.6","female","They're not perfect, they're not perfect, but listen,"
"2082","01:59:29,572","01:59:34,825","5.253","0.08755","0.08321693121693122","1.3","female","I didn't believe that we would survive. I didn't believe it."
"2083","01:59:35,405","01:59:36,405","1.0","0.1111111111111111","0.10302645502645504","1.1","female","Question."
"2084","01:59:37,333","01:59:40,597","3.264","0.064","0.060783068783068786","1.9","female","We have people who listened carefully, our viewers."
"2085","01:59:40,622","01:59:41,622","1.0","0.16666666666666666","0.16228571428571428","0.7","female","Right?"
"2086","01:59:41,647","01:59:44,206","2.559","0.05118","0.049439153439153435","2.3","female","We have a format where the audience asks questions"
"2087","01:59:44,231","01:59:45,351","1.12","0.08615384615384616","0.08321693121693122","1.3","female","Let them ask."
"2088","01:59:47,834","01:59:49,801","1.967","0.0562","0.054603174603174605","2.1","female","Good evening. My name is Alexander."
"2089","01:59:49,825","01:59:54,972","5.147","0.06684415584415584","0.06425396825396826","1.8","female","Please tell us if you have any of your previous projects from the 90s and 00s"
"2090","01:59:54,996","01:59:58,622","3.626","0.05493939393939394","0.054603174603174605","2.1","female","that you would like to return to and how you would modernize them."
"2091","01:59:59,579","02:00:03,270","3.691","0.06835185185185184","0.06755555555555556","1.7","female","No, I don't have any, I'm thinking about new projects."
"2092","02:00:03,294","02:00:09,720","6.426","0.0756","0.07559788359788361","1.5","female","If I had the money, if a billion fell from the sky, I would make a fantastic channel."
"2093","02:00:12,200","02:00:15,308","3.108","0.074","0.07144973544973544","1.6","female","But I understand that a billion won't fall"
"2094","02:00:15,332","02:00:19,255","3.923","0.05943939393939394","0.057227513227513224","2.0","female","and I'm not going to update anything because I've already done it,"
"2095","02:00:19,279","02:00:22,326","3.047","0.06347916666666667","0.060783068783068786","1.9","female","I'm not interested, I already know how to do it."
"2096","02:00:22,644","02:00:26,402","3.758","0.05526470588235294","0.054603174603174605","2.1","female","But what is new, I don't know, maybe I could come up with something,"
"2097","02:00:26,426","02:00:31,278","4.852","0.07351515151515152","0.07144973544973544","1.6","female","but today I don't think about it, I think that there is a war now,"
"2098","02:00:31,302","02:00:34,580","3.278","0.07623255813953489","0.07559788359788361","1.5","female","and God willing, we will stay where we are."
"2099","02:00:35,615","02:00:41,636","6.021","0.06765168539325843","0.06755555555555556","1.7","female","I go to work and tell people what is happening at the front, in the rear, here and there."
